,album_name,release_date,artist_name,explicit,song_name,lyrics,language,total_tracks,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
803,Paramore,2013-04-05,paramore,False,Ain't It Fun,"I don't mind
Letting you down easy
But just give me time
If it don't hurt now but just wait just wait a while
You're not the big fish in the pond no more
You are what they're feeding on

So what are you gonna do
When the world don't orbit around you?
So what are you gonna do
When the world don't orbit around you?

Ain't it fun?
Living in the real world
Ain't it good?
Being all alone

Where you from?
You might be the one who's running things
Well you could ring anybody's bell
To get what you want
You see it's easy to ignore trouble
When you're living in your bubble

So what are you gonna do
When the world don't orbit around you?
So what are you gonna do
When nobody wants to fool with you?

Ain't it fun?
Living in the real world
Ain't it good?
Being all alone

Ain't it good to be on your own?
Ain't it fun you can't count on no one?
Ain't it good to be on your own?
Ain't it fun you can't count on no one?
Ain't it fun?
Living in the real world

Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world

Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world

Ain't it fun? Ain't it fun?
Baby, now you're one of us
Ain't it fun? Ain't it fun? Ain't it fun?

Ain't it fun?
Living in the real world
Ain't it good? Ain't it good?
Being all alone

Ain't it fun?
Living in the real world
('Cause the world don't orbit around you)
Ain't it good? Ain't it good?
Being all alone

Don't go crying to your mama (To your mother)
'Cause you're on your own in the real world (Don't go crying)
Don't go crying to your mama (To your mama)
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world
(This is the real world)
Don't go crying to your mama
'Cause you're on your own in the real world
(This is the real world this is the real world)
Don't go crying to your mama (Don't go crying)
'Cause you're on your own in the real world
Don't go crying to your mama
'Cause you're on your own in the real world
Don't go crying (Don't you go don't you go crying)
Don't go crying (You're on your own)
Don't go crying (Don't go crying to your mother)
Don't go crying",en,0.1797752808988764,0.18202603338298165,0.8279569892473119,0.5766590389016019,0.8906363920424956,0.8181818181818182,0.8921778991514677,1.0,0.15374361253054877,0.1573022173493067,4.463562753036437e-05,0.00021734405564008072,0.6686872909698998,0.3349238217466994,0.75
804,Room For Squares,2001-08-16,john mayer,False,No Such Thing,"""welcome to the real world""
she said to me condescendingly
""take a seat, take your life
plot it out in black and white""
well I never lived the dreams of the prom kings
and the drama queens
I'd like to think the best of me
is still hiding up my sleeve

they love to tell you ""stay inside the lines""
but something's better on the other side

I want to run through the halls of my high school
I want to scream at the top of my lungs
I just found out there's no such thing as the real world
just a lie you've got to rise above

so the good boys and girls take the so-called right track
faded white hats grabbing credits, maybe transfers
they read all the books but they can't find the answers
all of our parents, they're getting older
I wonder if they've wished for anything better
while in their memories, tiny tragedies

they love to tell you ""stay inside the lines""
but something's better on the other side

I want to run through the halls of my high school
I want to scream at the top of my lungs
I just found out there's no such thing as the real world
just a lie you've got to rise above

I am invincible
I am invincible
I am invincible
as long as I'm alive

I want to run through the halls of my high school
I want to scream at the top of my lungs
I just found out there's no such thing as the real world
just a lie you've got to rise above

I just can't wait for my ten year reunion
I'm gonna bust down the double doors
and when I stand on these tables before you
you will know what all this time was for
",en,0.1348314606741573,0.10900931944377411,0.6989247311827957,0.6430205949656751,0.7302364337048224,0.36363636363636365,0.8318053252706524,1.0,0.01755165518773606,0.03912023740665794,0.0,0.11866985437948274,0.5620819397993311,0.5121033838646962,0.75
805,Costello Music,2007-01-01,the fratellis,False,Chelsea Dagger,"Well you must be a girl with shoes like that
She said you know me well
I seen you and little steven and Joanna
Round the back of my hotel oh yeah

Someone said you was asking after me
But I know you best as a blagger
I said tell me your name is it sweet?
She said my boy it's dagger oh yeah

I was good she was hot
Stealin' everything she got
I was bold she was over the worst of it
Gave me gear thank you dear bring yer sister over here
Let her dance with me just for the hell of it

Well you must be a boy with bones like that
She said you got me wrong
I would've sold them to you
If I could've just have kept the last of my clothes on
Call me up take me down with you
When you go I could be your regular belle
And I should dance for little steven and Joanna
Round the back of my hotel oh yeah

I was good she was hot
Stealin everything she got
I was bold she was over the worst of it
Gave me gear thank you dear bring yer sister over here
Let her dance with me just for the hell of it

Chelsea Chelsea I believe that when your dancing
Slowly sucking your sleeve
The boys get lonely after you leave
And it's one for the Dagger and another for the one you believe

Chelsea I believe that when your dancing
Slowly sucking your sleeve
The boys get lonely after you leave
And it's one for the Dagger and another for the one you believe",en,0.1348314606741573,0.09072062657910303,0.6881720430107527,0.46453089244851264,0.8114779710446828,0.6363636363636364,0.9178776943333657,1.0,0.26460786491890687,0.05158195007131062,0.0,0.06161703977396219,0.5422240802675585,0.6562575447602831,0.75
806,Ocean Eyes (Deluxe Version),2009-01-01,owl city,False,The Saltwater Room,"I opened my eyes last night and saw you in the low light
Walking down by the bay on the shore
Staring up at the plans that aren't there anymore
I was feeling the night grow old and you were looking so cold

So like an introvert, I drew my over shirt
Around my arms and began to shiver violently
Before you happened to look and see the tunnels all around me
Running into the dark underground

All the subways around create a great sound
To my motion fatigue, farewell with your ear to a seashell
You can hear the waves in underwater caves
As if you actually were inside a saltwater room

Time together is just never quite enough
When you and I are alone, I've never felt so at home
What will it take to make or break this hint of love?
We need time, only time

When we're apart whatever are you thinking of?
If this is what I call home, why does it feel so alone?
So tell me darling, do you wish we'd fall in love?
All the time, all the time

Can you believe that the crew has gone and wouldn't let me sign on?
All my islands have sunk in the deep, so I can hardly relax or even oversleep
I feel as if I were home some nights when we count all the ship lights
I guess I'll never know why sparrows love the snow
We'll turn off all of the lights and set this ballroom aglow

So tell me darling, do you wish we'd fall in love, all the time?

Time together is just never quite enough
When you and I are alone, I've never felt so at home
What will it take to make or break this hint of love?
We need time, only time

When we're apart whatever are you thinking of?
If this is what I call home, why does it feel so alone?
So tell me darling, do you wish we'd fall in love?
All the time, all the time

Time together is just never quite enough
When we're apart whatever are you thinking of?
What will it take to make or break this hint of love?
So tell me darling, do you wish we'd fall in love?
All the time",en,0.20224719101123595,0.12149061713956044,0.5483870967741935,0.6121281464530893,0.6750338506405583,0.0,0.7436360089729834,1.0,0.007109531215285496,0.05413557971570666,5.1113360323886644e-05,0.15018474244729407,0.6645066889632107,0.38551660164936397,0.75
807,Smoke + Mirrors (Deluxe),2015-10-30,imagine dragons,False,Monster,"Ever since I could remember
Everything inside of me
Just wanted to fit in (oh oh oh)
I was never one for pretenders
Everything I tried to be
Just wouldn't settle in (oh oh oh)

If I told you what I was
Would you turn your back on me?
And if I seem dangerous
Would you be scared?
I get the feeling just because
Everything I touch isn't dark enough
If this problem lies in me

I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger

Can I clear my conscience
If I'm different from the rest
Do I have to run and hide? (oh oh oh)
I never said that I want this
This burden came to me
And it's made it's home inside. (oh oh oh)

If I told you what I was
Would you turn your back on me?
And if I seem dangerous
Would you be scared?
I get the feeling just because
Everything I touch isn't dark enough
If this problem lies in me

I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger

I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger",en,0.2247191011235955,0.12924204176969536,0.6881720430107527,0.41876430205949655,0.7666909696906572,0.2727272727272727,0.8091778016190383,1.0,0.1321928460342146,0.17058109150016612,0.00028137651821862346,0.12084329493588353,0.4283026755852843,0.8172230199372276,0.75
808,Dollhouse,2014-05-19,melanie martinez,False,Dead to Me,"My condolences
I'll shed a tear with your family
I'll open a bottle up
Pour a little bit out in your memory
I'll be at the wake dressed in all black
I'll call out your name, but you won't call back
I'll hand a flower to your mother when I say goodbye
Cause baby you're dead to me

I need to kill you
That's the only way to get you out of my head
(Oh) I need to kill you
To silence all the sweet little things you said
I really want to kill you
Wipe you off the face of my Earth
And bury your bracelet, bury your bracelet
Six feet under the dirt
Rainy days and black umbrellas
Who's gonna save you now?
Can you cheat from underground

My condolences
I'll shed a tear with your family
I'll open a bottle up
Pour a little bit out in your memory
I'll be at the wake dressed in all black
I'll call out your name, but you won't call back
I'll hand a flower to your mother when I say goodbye

Cause baby you're dead to me
(I'll mourn you when you go)
Baby you're dead to me
(I'll mourn you when you go)

I need to say sorry
That's the only thing you say when you lose someone
I used to say I'm sorry
For all of the stupid shit you've done
So, now I'm really sorry
Sorry for being the apologetic one
But if I told you again, if I told you again
You would think I was crazy

My condolences
I'll shed a tear with your family
I'll open a bottle up
Pour a little bit out in your memory
I'll be at the wake dressed in all black
I'll call out your name, but you won't call back
I'll hand a flower to your mother when I say goodbye

Cause baby you're dead to me
(I'll mourn you when you go)
Baby you're dead to me
(I'll mourn you when you go)
Cause baby you're dead to me",en,0.033707865168539325,0.08504904409197998,0.6774193548387096,0.49427917620137307,0.6812831996667014,0.8181818181818182,0.7975226762898663,0.0,0.1095312152854921,0.7150149316854019,0.0,0.3512279939143665,0.5610367892976588,0.5619400993684638,0.75
809,My Head Is An Animal,2012-01-01,of monsters and men,False,Dirty Paws,"Jumping up and down the floor,
My head is an animal.
And once there was an animal,
It had a son that mowed the lawn.
The son was an ok guy,
They had a pet dragonfly.
The dragonfly it ran away
But it came back with a story to say.

Her dirty paws and furry coat,
She ran down the forest slope.
The forest of talking trees,
They used to sing about the birds and the bees.

The bees had declared a war,
The sky wasn't big enough for them all.
The birds, they got help from below,
From dirty paws and the creatures of snow.

So for a while things were cold,
They were scared down in their holes.
The forest that once was green
Was colored black by those killing machines.
But she and her furry friends
Took down the queen bee and her men.
And that's how the story goes,
The story of the beast with those four dirty paws.",en,0.12359550561797752,0.1616574983752987,0.5806451612903226,0.2894736842105263,0.6354546401416519,0.2727272727272727,0.727396859455769,1.0,0.026882914907798275,0.11031543189241955,0.013663967611336033,0.03770919365355358,0.10430602006688963,0.38385834275766545,0.75
810,The Singles Collection,2003-01-01,no doubt,False,Hella Good,"The waves keep on crashing on me for some reason
But your love keeps on coming like a thunderbolt
Come here a little closer
'Cause I wanna see you, baby, real close up
(Get over here)

You've got me feeling hella good
So let's just keep on dancing
You hold me like you should
So I'm gonna keep on dancing

Your performance deserving a standing ovation
And who would have thought it'd be the two of us
So don't wake me if I'm dreaming
'Cause I'm in the mood come on and give it up

You've got me feeling hella good
So let's just keep on dancing
You hold me like you should
So I'm gonna keep on dancing
You've got me feeling hella good
So let's just keep on dancing
You hold me like you should
So I'm gonna keep on dancing

Ooh yeah yeah
Ooh yeah yeah

You've got me feeling hella good
So let's just keep on dancing
You hold me like you should
So I'm gonna keep on dancing
You've got me feeling hella good
So let's just keep on dancing
You hold me like you should
So I'm gonna keep on dancing

Keep on dancing
Keep on dancing
",en,0.15730337078651685,0.12111572924114383,0.5483870967741935,0.7677345537757437,0.6614935944172482,0.7272727272727273,0.8789134887350044,1.0,0.027105087758275935,0.016546151350196946,0.009028340080971661,0.07183221038904587,0.8233695652173912,0.40546018272615214,0.75
811,The Singles Collection,2003-01-01,no doubt,False,Bathwater,"You and your museum of lovers
The precious collection you've housed in your covers
My simpleness threatened by my own admission

And the bags are much too heavy
In my insecure condition
My pregnant mind is fat full with envy again

But I still love to wash in your old bathwater
Love to think that you couldn't love another
I can't help it... you're my kind of man

Wanted and adored by attractive women
Bountiful selection at your discretion
I know I'm diving into my own destruction

So why do we choose the boys that are naughty?
I don't fit in so why do you want me?
And I know I can't tame you... but I just keep trying

'Cause I love to wash in your old bathwater
Love to think that you couldn't love another
I'm on you list with all your other women
But I still love to wash in your old bathwater
You make me feel like I couldn't love another
I can't help it... you're my kind of man

Why do the good girls always want the bad boys?

So I pacify problems with kisses and cuddles
Diligently doubtful through all kinds of trouble
Then I find myself choking on all my contradictions

'Cause I still love to wash in your old bathwater
Love to think that you couldn't love another
Share a toothbrush... you're my kind of man
I still love to wash in your old bathwater
Make me feel like I couldn't love another
I can't help it... you're my kind of man

No I can't help myself
I can't help myself
I still love to wash in your old bathwater",en,0.15730337078651685,0.11903588709813195,0.40860215053763443,0.5778032036613272,0.7208624101656077,0.36363636363636365,0.830683702331025,0.0,0.07220617640524328,0.40755792250011863,0.0,0.3392740708541622,0.5861204013377926,0.6025261445798442,0.75
812,The Singles Collection,2003-01-01,no doubt,False,Sunday Morning,"Sappy pathetic little me
That was the girl I used to be
You had me on my knees

I'd trade you places any day
I'd never thought you could be that way
But you looked like me on Sunday

You came in with the breeze
On Sunday morning
You sure have changed since yesterday
Without any warning
I thought I knew you
I thought I knew you
I thought I knew you well. . so well

You're trying my shoes on for a change
They look so good but fit so strange
Out of fashion, so I can complain

Chorus

I know who I am, but who are you?
You're not looking like you used to
You're on the other side of the mirror
So nothing's looking quite as clear
Thank you for turning on the lights
Thank you, now you're the parasite
I didn't think you had it in you
And now you're looking like I used to!

You came in with the breeze
On Sunday morning
You sure have changed since yesterday
Without any warning
And you want me badly
You cannot have me
I thought I knew you
But I've got a new view
I thought I knew you well . . oh well",en,0.15730337078651685,0.15369618141880478,0.44086021505376344,0.5423340961098397,0.8729299031350901,0.36363636363636365,0.9393835950453525,1.0,0.028215952010664295,0.009876070719034487,1.8522267206477735e-05,0.08932840686807217,0.7794732441471572,0.6720395949019657,0.75
813,The Singles Collection,2003-01-01,no doubt,False,Simple Kind Of Life,"For a long time I was in love
Not only in love, I was obsessed
With a friendship that no one else could touch
It didn't work out, I'm covered in shells

And all I wanted was the simple things
A simple kind of life
And all I needed was a simple man
So I could be a wife

I'm so ashamed, I've been so mean
I don't know how it got to this point
I always was the one to fall in love
You came along, I'm hunting you down

Like a sick domestic abuser looking for a fight
And all I wanted was the simple things
A simple kind of life

If we met tomorrow for the very first time
Would it start all over again?
Would I try to make you mine?

I always thought I'd be a mom
Sometimes I wish for a mistake
The longer that I wait the more selfish that I get
You seem like you'd be a good dad

Now all those simple things are simply too
complicated for my life
How'd I get so faithful to my freedom?
A selfish kind of life
When all I ever wanted was the simple things
A simple kind of life...",en,0.15730337078651685,0.13615614193210937,0.3870967741935484,0.5400457665903889,0.8479325070305176,0.0,0.8170291621964302,1.0,0.029326816263052655,0.06537155015104923,1.5890688259109313e-06,0.2382090849815258,0.46906354515050164,0.43636352084577557,0.75
814,New Horizons,2012-01-01,flyleaf,False,New Horizons,"So you're tired but you're alive
So open up your eyes
And you can get your sleep when you are dead
Kill the clock inside your head
Bring your normalcy to the edge
And watch it drown in new horizons
New horizons

You said I'd only have to wait until I die but that's in no time
How did we come to think and this was funny
Cheering and laughing at the dying
While we're riding the light in you

Wait, you said I'd only have to wait
Until I die (new horizons)
There is no such thing as time
Inside this moment, no sun rising
Wait until I fly (new horizons)
Wait until I fly (new horizons)

Sin with a conquest lifeless
Sin with a new quest
Here's a voice for the voiceless
And a song for the soulless
Lifeless sin

Wait, you said I'd only have to wait until I die (new horizons)
There is no such thing as time
Inside this moment, no sun rising
Wait until I fly (new horizons)
Wait until I fly (new horizons)

When the times keep going wrong and we go right
When the times keep going wrong and we go right

Wait, you said I'd only have to wait until I die (new horizons)
There is no such thing as time
Inside this moment, no sun rising
Wait until I fly (new horizons)
Wait until I fly (new horizons)

When the time keeps going wrong and we go right
We go right",en,0.11235955056179775,0.06203160058051503,0.4731182795698925,0.48283752860411905,0.9427143005936881,0.18181818181818182,0.9074417243733541,1.0,0.04465674294601199,0.004207012908475279,0.0,0.5707454901108455,0.5035535117056856,0.37268256731514543,0.75
815,My Head Is An Animal,2012-01-01,of monsters and men,False,From Finner,"We came here on his back
And we caught your eye

The salty ocean wind
Made the seagulls cry

The rocking of his house
Had me holding on
But I knew that I was safe
From there on out

And the waves that hit his face
Marked the past
And the the furrows on his skin
Oh, how time goes fast

And we are far from home, but we're so happy
Far from home, all alone, but we're so happy

After every sunny day
Came a stormy night
That's when Finner would say
Keep your heads held high

And we are far from home, but we're so happy
Far from home, all alone, but we're so happy

And we are far from home, but we're so happy
Far from home, all alone, but we're so happy",en,0.12359550561797752,0.09999966327434275,0.46236559139784944,0.30778032036613273,0.6448286636808666,0.7272727272727273,0.7468545791475666,0.0,0.004887802710508777,0.016444006164421102,0.0011639676113360325,0.11866985437948274,0.1555183946488294,0.2841594978207555,0.5
816,My Head Is An Animal,2012-01-01,of monsters and men,False,Lakehouse,"Oh, I miss the comfort of this house.
Where we are, where we are.
Where we are, where we are,

The floor under our feet whispers out,
Come on in, come on in,
Where it all begins.

Can you chase the fire away?
Can you chase the fire away?

We climbed up to the top in worn out shoes,
But she ran down, she ran down.
She ran down to the house.
A fox that gains our trust
But then breaks it as he walks
Away from us, away from us.

Can you chase the fire away?
Can you chase the fire away?
In the fall we sleep all day.
In the fall we sleep all day.

(Where we are, where we are)
we sleep all day (Where we are, where we are)
(Where we are, where we are)
we sleep all day (Where we are, where we are)
(Where we are, where we are)
we sleep all day (Where we are, where we are)

Can you chase the fire away?
Can you chase the fire away?
In the fall we sleep all day
In the fall we sleep all day",en,0.12359550561797752,0.158081471895193,0.5053763440860215,0.37528604118993136,0.48859493802728887,0.6363636363636364,0.7485126304496245,1.0,0.013552543879137973,0.010008859460543081,0.02327935222672065,0.08204738100412955,0.12207357859531771,0.3732670876907633,0.75
817,Beneath The Skin (Deluxe),2015-06-09,of monsters and men,False,We Sink,"All those eyes on me
As I sink into the open sea
Colour in my sheltered mind
Fill the gap between you and I

We are the sleepers
We bite our tongues
We set the fire and we let it burn
Through the dreamers we hear the hum
They say ""come on, come on let's go""
So come on, come on let's go

It's warm, the skin I'm living in
It creates and shapes what is within
So please look away, don't look at me
As we sink into the open sea

We are the sleepers
We bite our tongues
We set the fire and we let it burn
Through the dreamers we hear the hum
They say, ""come on, come on let's go""

We are the sleepers
We bite our tongues
We set the fire and we let it burn
Through the dreamers we hear the hum
They say, ""come on, come on let's go""
So come on, come on let's go

I know that it's a waste of time
Chasing in the dark
But keep me in your clouded mind
'Til time ignites a spark",en,0.15730337078651685,0.1431454441579782,0.41935483870967744,0.4061784897025172,0.7625247370065619,1.0,0.7782600214571345,0.0,0.013108198178182625,0.003890362832570169,0.004180161943319838,0.11323625298848078,0.33319397993311034,0.378743789471009,0.75
818,"I'm Alive, I'm Dreaming (Deluxe)",2010-06-14,the ready set,False,Love Like Woe,"(J-J-J-J-JR)
Woah-oh, oh-oh, oh-oh, oh-oh
Woah-oh, oh-oh, oh-oh, oh-oh
(I kinda feel like it don't make sense)

I'm thinking, baby, you and I are undeniable
But I'm finding now loves unreliable
I'm giving all I got to make you stay
Or am I just a roadblock in your way?

Cause you're a pretty little windstorm on the
boulevard
Something like a Sunset, oh you're a shooting star
And I might drive myself insane
If those lips aren't speaking my name

Cause I got some intuition,
Or maybe I'm superstitious
But I think you're a pretty sweet pill that I'm
swallowing down
To counter this addiction, you've got me on a mission
Tell me darling, can I get a break somehow?
(How) could I say no?

She's got a love like woe
Woah-oh, oh-oh, oh-oh,
Girls got a love like woe (la-da-da)
I kinda feel like it don't make sense
Because you're bringing me in and now you're kicking me out again
Loved so strong, then you moved on
Now I'm hung up in suspense,
Because you're bringing me in and then you're kicking me out again

It's like a hurricane, speed train, she's a moving
car
Catch her in the fast lane, oh I gotta know,
Can I keep up with her pace?
Kick it into gear when I see that face

You can take up all my time cause you're the only one
That can make a storm cloud break, pulling out the
sun
And I can't get caught in the rain
Can I get your lips to speak my name?

Cause I got some intuition,
Or maybe I'm superstitious
But I think you're a pretty sweet pill that I'm
swallowing down
To counter this addiction, you've got me on a mission
Tell me darling, can I get a break somehow?
(How) could I say no?

She's got a love like woe
Woah-oh, oh-oh, oh-oh,
Girls got a love like woe (la-da-da)
I kinda feel like it don't make sense
Because you're bringing me in and now you're kicking me out again
Loved so strong, then you moved on
Now I'm hung up in suspense,
Because you're bringing me in and then you're kicking me out again

Cause we only have one life
The timing and the moment,
All seem so right
So would you say you're mine? (We'll be just fine)
Would you say you're mine? (We'll be just fine)

She's got a love like woe
Woah-oh, oh-oh, oh-oh,
Girls got a love like woe (la-da-da)
I kinda feel like it don't make sense
Because you're bringing me in and now you're kicking me out again
Loved so strong, then you moved on
Now I'm hung up in suspense,
Because you're bringing me in and then you're kicking me out again

She's got a love like woe
Woah-oh, oh-oh, oh-oh,
Girls got a love like woe (la-da-da)
I kinda feel like it don't make sense
Because you're bringing me in and now you're kicking me out again
Loved so strong, then you moved on
Now I'm hung up in suspense,
Because you're bringing me in and then you're kicking me out again",en,0.10112359550561797,0.07419862099619164,0.6451612903225806,0.6762013729977117,0.7677325278616811,0.9090909090909091,0.8714522578757435,1.0,0.09042435014441236,0.14198043948293046,0.0,0.057487502716800705,0.8244147157190636,0.24587341321778464,0.75
819,Torches,2011-05-23,foster the people,False,Helena Beat,"Sometimes life it takes you by the hand
It puts you down before you know it,
It's gone and you're dead again
I've been in places and I wont pretend
Yeah I'd make it out just to fall on my head

Wake up strange and take the walk downstairs
Hit the pawn up on the corner and pay for my rent
You know that I could not believe my own truth
Just show them what I choose, got nothing to lose

Yeah yeah and it's okay
I tie my hands up to a chair so I don't fall that way
Yeah yeah and I'm alright
I took a sip of something poison but I'll hold on tight

You know those days when you want to just choose
To not get out of bed, you're lost in your head again
You play the game but you kind of cut
'cause you're coming down hard and your joints are all stuck

I've tried to say that it's not the only way
I never knew if I could face myself to change
You were pacing, I was insecure
Slip and fall, I'm dodging calls, hug the prison I've been living in

Yeah yeah and it's okay
I tie my hands up to a chair so I don't fall that way
Yeah yeah and I'm alright
I took a sip of something poison but I'll hold on tight

Yeah yeah and it's okay
I tie my hands up to a chair so I don't fall that way
Yeah yeah and I'm alright
I took a sip of something poison, something poison

Yeah yeah and it's okay
I tie my hands up to a chair so I don't fall that way
Yeah yeah and I'm alright
I took a sip of something poison but I'll hold on tight

Yeah yeah and it's okay
I tie my hands up to a chair so I don't fall that way
Yeah yeah and I'm alright
I took a sip of something poison, something poison",en,0.10112359550561797,0.15918817688872228,0.7204301075268817,0.6453089244851259,0.8729299031350901,0.45454545454545453,0.8324880522773821,0.0,0.06820706509664519,0.012971069848042487,0.00305668016194332,0.09584872853727451,0.7345317725752508,0.48065364626351703,0.75
820,Walk The Moon,2012-06-19,walk the moon,False,Jenny,"You got curves like the ocean, gonna take it in slow motion
Got emotions that'll make it last
You got freckles on your shoulder, ammunition like a soldier
And visions, ambitions to be the best

Oh and Jenny why don't we, Jenny why don't we be getting together
I said Jenny shouldn't we, Jenny shouldn't we be getting together

J-J-J-Jenny's got a body just like an hourglass
But I'm taking my time, I'm taking my time
I wanna be the sand inside that hourglass
Take it slow, oh, oh, gonna make it last

Jenny, got your number and I've got you for the summer
It's a bummer that things go so fast
It's been a ride like Days of Thunder but these days have been a-running
Like sand through the hourglass

I've been dreaming that we could, dreaming that we could be sticking together
I got evidence cause every time I turn a corner, it's up against the wall
And as the rest of the world fades out
As the rest of the world fades out

I'm thinking Jenny's got a body just like an hourglass
But I'm taking my time, I'm taking my time
I wanna be the sand inside that hourglass
Take it slow, oh, oh
Jenny's got a body just like an hourglass
But I'm taking my time, I'm taking my time
I wanna be the sand inside that hourglass
Take it slow, oh, oh
But I'm not gonna take it from you, I'll let you give it to me

I said I'm not gonna take it from you, I'll let you give it to me

J-J-J-Jenny's got a body just like an hourglass
But I'm taking my time, taking my time
I wanna be the sand inside that hourglass
Take it slow, oh, oh
Jenny's got a body, yeah
Jenny's got a body, yeah
I wanna be the sand inside that hourglass
Take it slow, oh, oh, gonna make it last.",en,0.11235955056179775,0.1243482955508439,0.5913978494623656,0.5011441647597255,0.7812727840849911,0.45454545454545453,0.7989368965180922,0.0,0.054432348367029544,0.000372482634450184,0.0,0.13062377743968703,0.8202341137123745,0.6150488582792228,0.75
821,Supermodel,2014-03-14,foster the people,False,Ask Yourself,"Well I've tried to live like the way that you wanted me to
Never needed the proof, just followed the rules
Well I pick up the paces
And I move my feet as fast as I can
I'm always falling behind, just float in the lines
You want more and ambition's taken its toll on you
Well hey your confidence is fading with your youth

And you say that dreamers always get what they desire
Well I've found, the more I want the less I've got
Is this the life you've been waiting for?
Or are you hoping that you'll be
Where you want with a little more?

You're coughing blood again
I know because I clean up the mess every now and then
Fold the line along the seam
Force a smile and never say what you mean
You're in the promised land in someone else's dream
If you want more and you'll get there
Throw a quarter in the well
It's okay, you're fine, ambition's not a crime

And you say that dreamers always get what they desire
Well I've found, that the more I want the less I've got
Is this the life you've been waiting for
Or are you hoping that you'll be
Where you want with a little more?
Well ask yourself

Is this the life you've been waiting for, well ask yourself
Is this the life you've been waiting for, well ask yourself
Is this the life you've been waiting for, you
Hoping that you'll be where you want with a little more
Well ask yourself
Is this the life you've been waiting for, y
Ou hoping that you'll be where you want with a little more
Well ask yourself",en,0.11235955056179775,0.14485152082143102,0.5268817204301075,0.41647597254004576,0.887511717529424,0.18181818181818182,0.8438505803179557,1.0,0.05043323705843146,0.0008137498370018199,1.2449392712550608e-05,0.19039339274070857,0.6216555183946488,0.6586401006391602,0.75
822,14 Shades of Grey,2003-05-13,staind,False,So Far Away,"This is my life
It's not what it was before
All these feelings I've shared
These are my dreams
That I'd never lived before
Somebody shake me ‘cause I
I must be sleeping

CHORUS
Now that we're here
It's so far away
All the struggle we thought was in vain
All the mistakes
One life contained
They all finally start to go away

Now That we're here
It's so far away
And I feel like I can face the day
I can forgive
But I'm not ashamed
To be the person that I am today

These are my words
That I've never said before
I think I'm doing okay
And this is my smile
That I've never shown before
Somebody shake me ‘cause I
I must be sleeping

CHORUS

I am so afraid of waking
Please don't shake me
Afraid of waking
Please don't shake me

CHORUS",en,0.14606741573033707,0.12259732213308969,0.7419354838709677,0.34439359267734554,0.8937610665555672,0.5454545454545454,0.9285574953672096,1.0,0.08909131304154631,0.012256053547611596,0.0,0.19039339274070857,0.12834448160535117,0.5551736406724526,0.5
823,Hands All Over,2010,maroon 5,False,Misery,"Oh yeah
Oh yeah
So scared of breaking it
That you won't let it bend
And I wrote two hundred letters
I will never send
Sometimes these cuts are so much
Deeper than they seem
You'd rather cover up
I'd rather let them bleed
So let me be
And I'll set you free

I am in misery
There ain't nobody
Who can comfort me (oh yeah)
Why won't you answer me?
Your silence is slowly killing me (oh yeah)
Girl you really got me bad
You really got me bad
I'm gonna get you back
Gonna get you back

Your salty skin and how
It mixes in with mine
The way it feels to be
Completely intertwined
It's not that I didn't care
It's that I didn't know
It's not what I didn't feel,
It's what I didn't show
So let me be
and I'll set you free

I am in misery
There ain't nobody
Who can comfort me (oh yeah)
Why won't you answer me?
Your silence is slowly killing me (oh yeah)
Girl you really got me bad
You really got me bad
I'm gonna get you back
Gonna get you back

Say your faith is shaken
You may be mistaken
You keep me wide awake and
Waiting for the sun
I'm desperate and confused
So far away from you
I'm getting there
Don't care where I have to run

Why do you do what you do to me, yeah
Why won't you answer me, answer me yeah
Why do you do what you do to me yeah
Why won't you answer me, answer me yeah

I am in misery
There ain't nobody
Who can comfort me (oh yeah)
Why won't you answer me?
Your silence is slowly killing me (oh yeah)
Girl you really got me bad
You really got me bad
I'm gonna get you back
Gonna get you back",en,0.1348314606741573,0.09187335074579121,0.6774193548387096,0.683066361556064,0.8052286220185397,0.36363636363636365,0.8340485711499073,0.0,0.04310153299266829,0.00031221697484243744,0.0,0.19365355357530975,0.7084030100334447,0.32823995832115577,0.75
